"sid","lat","lon","seq"
"341","-31.3887760138","-64.153415292207",15
"341","-31.393473064426","-64.157593864441",16
"341","-31.393762794304","-64.157181113656",17
"341","-31.39392764203","-64.156966536935",18
"341","-31.392879138662","-64.156021498314",19
"341","-31.393401276647","-64.155194476883",20
"341","-31.392485679688","-64.154377283233",21
"341","-31.392962377209","-64.153644118163",22
"341","-31.392102423858","-64.152842975857",23
"341","-31.392525568541","-64.15218482882",24
"341","-31.391668401646","-64.151426434221",25
"341","-31.392142921048","-64.150703578891",26
"341","-31.391287754072","-64.149890869557",27
"341","-31.391793757427","-64.149155944284",28
"341","-31.390890596535","-64.148349026337",29
"341","-31.391411575855","-64.14776741394",30
"341","-31.391125255183","-64.14651820042",31
"342","-31.391459474973","-64.142407506407",1
"342","-31.392553902138","-64.147954314646",2
"342","-31.392755385246","-64.14919885963",3
"342","-31.395704315814","-64.158082335887",4
"342","-31.396675061513","-64.157653182445",5
"342","-31.397920531859","-64.16125807136",6
"342","-31.39896451633","-64.160914748607",7
"342","-31.399202616426","-64.161043494639",8
"342","-31.405777603503","-64.158339827953",9
"342","-31.40519155093","-64.157073825297",10
"342","-31.406803186699","-64.156387179789",11
"342","-31.407219826671","-64.15796431869",12
"342","-31.410758902602","-64.156580298838",13
"342","-31.409879868928","-64.153240502651",14
"342","-31.410502518662","-64.152996867594",15
"342","-31.411381546396","-64.156430095134",16
"342","-31.413139577156","-64.155743449626",17
"342","-31.413822293112","-64.158480727745",18
"342","-31.413083208518","-64.15999957051",19
"342","-31.414784839778","-64.161372065222",20
"342","-31.415445976854","-64.163727615777",21
"342","-31.416052155166","-64.159053575821",22
"342","-31.416527530913","-64.159073348688",23
"342","-31.416977380084","-64.15909205989",24
"342","-31.417298173084","-64.157466768887",25
"342","-31.416997071186","-64.157355796122",26
"342","-31.416748950481","-64.15713229824",27
"342","-31.416440405336","-64.15686501048",28
"342","-31.416355108734","-64.15669026938",29
"342","-31.416288727634","-64.156283914715",30
"342","-31.416244284182","-64.155936395795",31
"342","-31.41622638781","-64.155580326918",32
"342","-31.416455824797","-64.154501586824",33
"342","-31.416972958171","-64.15376365121",34
"342","-31.417397080925","-64.152956160754",35
"342","-31.417796883194","-64.152194970904",36
"342","-31.418178408709","-64.151151349304",37
"342","-31.418280827671","-64.15051927053",38
"342","-31.418351562434","-64.149890863252",39
"342","-31.418378565248","-64.149630695253",40
"342","-31.418378565248","-64.148986965089",41
"342","-31.418387721061","-64.147935539155",42
"342","-31.418463828715","-64.147321313303",43
"342","-31.417441869032","-64.147384679198",44
"342","-31.417347488955","-64.146996524394",45
"342","-31.416833345885","-64.145987055452",46
"342","-31.416245951855","-64.144956128837",47
"342","-31.415376769593","-64.144206629533",48
"342","-31.414539304044","-64.143638760832",49
"342","-31.413763474868","-64.143268995793",50
"342","-31.41335389213","-64.14337129954",51
"342","-31.411884615814","-64.143656373306",52
"342","-31.412212119172","-64.145901762056",53
"342","-31.409865919462","-64.147932574086",54
"342","-31.40676240968","-64.147944822142",55
"342","-31.40776115541","-64.149459107246",56
"342","-31.407894251551","-64.149593977307",57
"342","-31.40875989051","-64.150200916154",58
"342","-31.401695762884","-64.149783916471",59
"342","-31.40167973736","-64.149060055313",60
"342","-31.397288640881","-64.148942708669",61
"342","-31.396491902716","-64.14514604181",62
"342","-31.396253795745","-64.142445057334",63
"342","-31.395905899555","-64.142442332415",64
"342","-31.391459474973","-64.142407506407",65
"343","-31.411884615814","-64.143656373306",1
"343","-31.408920437561","-64.14428184925",2
"343","-31.405983636739","-64.144810765669",3
"343","-31.406166777014","-64.145475953505",4
"343","-31.406175934019","-64.146248429701",5
"343","-31.406560742017","-64.147402397749",6
"343","-31.40676240968","-64.147944822142",7
"343","-31.409820658956","-64.14793275271",8
"343","-31.409865919462","-64.147932574086",9
"343","-31.41002919525","-64.147791248275",10
"343","-31.412212119172","-64.145901762056",11
"343","-31.411884615814","-64.143656373306",12
"548","-31.418313538451","-64.241101945308",1
"548","-31.417800030516","-64.236612051377",2
"548","-31.418445517098","-64.232063024888",3
"548","-31.41921917956","-64.227642744432",4
"548","-31.431175802022","-64.230764835724",5
"548","-31.431102565484","-64.232331245791",6
"548","-31.431331429476","-64.232229321849",7
"548","-31.430653990441","-64.235619634044",8
"548","-31.430910319301","-64.23568400706",9
"548","-31.431361181757","-64.242353319802",10
"548","-31.426332973189","-64.24091520291",11
"548","-31.427376581121","-64.234804242504",12
"548","-31.423146905923","-64.233774274242",13
"548","-31.421912163762","-64.239650871826",14
"548","-31.420111859088","-64.239136010079",15
"548","-31.419086421368","-64.241153031257",16
"548","-31.418732339801","-64.241129627151",17
"548","-31.418313538451","-64.241101945308",18
"549","-31.419347359706","-64.226923912416",1
"549","-31.420272082717","-64.222031563172",2
"549","-31.420317860847","-64.219365447412",3
"549","-31.42032701647","-64.216634958634",4
"549","-31.420766485339","-64.212461441407",5
"549","-31.421613372662","-64.212665289293",6
"549","-31.424359981632","-64.213394850144",7
"549","-31.424048703324","-64.214918344868",8
"549","-31.424616327698","-64.215057819736",9
"549","-31.424131100624","-64.217729299915",10
"549","-31.425467757818","-64.21812626685",11
"549","-31.425660015162","-64.217149942768",12
"549","-31.426227629783","-64.217310875309",13
"549","-31.427079045272","-64.213126629244",14
"549","-31.430233179756","-64.213888366395",15
"549","-31.431175802022","-64.229927986513",16
"549","-31.430117641546","-64.229659027105",17
"549","-31.419347359706","-64.226923912416",18
"348","-31.408482452865","-64.167932643608",1
"348","-31.409531915971","-64.167499571724",2
"348","-31.409856977424","-64.168685108108",3
"348","-31.410662758705","-64.171753555221",4
"348","-31.40967384435","-64.172204166336",5
"348","-31.409417457445","-64.171710639877",6
"348","-31.408837349045","-64.169212325909",7
"348","-31.408482452865","-64.167932643608",8
"349","-31.394356446244","-64.128238629726",1
"349","-31.395392513035","-64.128421687372",2
"349","-31.395807128833","-64.128643285904",3
"349","-31.396070636088","-64.128886342107",4
"349","-31.397002237518","-64.129981172307",5
"349","-31.397467219225","-64.13029176307",6
"349","-31.397748822814","-64.130295329921",7
"349","-31.398021267758","-64.130234523757",8
"349","-31.39837842122","-64.130013726259",9
"349","-31.399784127543","-64.128100454874",10
"349","-31.40078459303","-64.12741515047",11
"349","-31.402075164869","-64.126800802864",12
"349","-31.404523080208","-64.125635504789",13
"349","-31.406852912795","-64.123943095401",14
"349","-31.407435525759","-64.125168348954",15
"349","-31.408062257884","-64.12648054926",16
"349","-31.408254658882","-64.126923210725",17
"349","-31.408500895679","-64.128111032292",18
"349","-31.408347021282","-64.128782727136",19
"349","-31.408193146632","-64.129411506637",20
"349","-31.40772475457","-64.130077265768",21
"349","-31.407292987756","-64.130292413785",22
"349","-31.406603430615","-64.130679794474",23
"349","-31.40616190233","-64.130952585739",24
"349","-31.405799203384","-64.131378659946",25
"349","-31.405608696326","-64.131564874959",26
"349","-31.405377928044","-64.132281980966",27
"349","-31.405340378948","-64.132887297198",28
"349","-31.405568385049","-64.133760834333",29
"349","-31.405969453458","-64.135400620241",30
"349","-31.405428266719","-64.136928616375",31
"349","-31.405283257749","-64.137724463815",32
"349","-31.405288769283","-64.137863537086",33
"349","-31.405324558977","-64.138766623402",34
"349","-31.405528073753","-64.139937191886",35
"349","-31.405856582964","-64.140979230089",36
"349","-31.40619482034","-64.141553893372",37
"349","-31.406571973609","-64.141868382376",38
"349","-31.407206981074","-64.141853755304",39
"349","-31.40849510665","-64.141653322719",40
"349","-31.409746587928","-64.141624551511",41
"349","-31.412798883477","-64.1417172128",42
"349","-31.413934074948","-64.141964458965",43
"349","-31.414968630136","-64.142356302949",44
"349","-31.415765116444","-64.142619400901",45
"349","-31.416552535001","-64.143118291777",46
"349","-31.417266699605","-64.14368155567",47
"349","-31.417706182813","-64.144400387686",48
"349","-31.418072417246","-64.145172863882",49
"349","-31.418454100673","-64.145967468303",50
"349","-31.4184878627","-64.146740615051",51
"349","-31.418463828715","-64.147321313303",52
"349","-31.417871656079","-64.147360092743",53
"349","-31.417441869032","-64.147384679198",54
"349","-31.417347488955","-64.146996524394",55
"349","-31.416245951855","-64.144956128837",56
"349","-31.415459505952","-64.144277973124",57
"349","-31.414640237561","-64.14370720157",58
"349","-31.413763474868","-64.143268995793",59
"349","-31.4109199042","-64.1438599408",60
"349","-31.408473846626","-64.144362281131",61
"349","-31.405983636739","-64.144810765669",62
"349","-31.406166777014","-64.145475953505",63
"349","-31.406175934019","-64.146248429701",64
"349","-31.40676240968","-64.147944822142",65
"349","-31.407744964669","-64.149434558929",66
"349","-31.407894251551","-64.149593977307",67
"349","-31.40875989051","-64.150200916154",68
"349","-31.401695762884","-64.149783916471",69
"349","-31.40167973736","-64.149060055313",70
"349","-31.397288640881","-64.148942708669",71
"349","-31.396491902716","-64.14514604181",72
"349","-31.396253795745","-64.142445057334",73
"349","-31.396235479799","-64.140771358912",74
"349","-31.395722631864","-64.140706985891",75
"349","-31.395727210876","-64.134307235185",76
"349","-31.394426762546","-64.134323328438",77
"349","-31.394390129937","-64.131812780797",78
"349","-31.395415837564","-64.13180741638",79
"349","-31.395601227277","-64.12943442381",80
"349","-31.394377446434","-64.129412006237",81
"349","-31.394363890431","-64.128654570395",82
"349","-31.394356446244","-64.128238629726",83
"368","-31.420099270083","-64.172381192126",1
"368","-31.41786068814","-64.173207312503",2
"368","-31.416153676285","-64.166403889328",3
"368","-31.418200026724","-64.166870593696",4
"368","-31.417652964256","-64.170145570904",5
"368","-31.420208565534","-64.170720904738",6
"368","-31.420310421911","-64.172326206832",7
"368","-31.420099270083","-64.172381192126",8
"523","-31.39665216668","-64.250870674534",1
"523","-31.397898011713","-64.247266340479",2
"523","-31.399072547324","-64.243885310841",3
"523","-31.399958122342","-64.242040842458",4
"523","-31.401505745785","-64.239294260426",5
"523","-31.399526341143","-64.238417627295",6
"523","-31.397306956619","-64.237454265037",7
"523","-31.396285848639","-64.240860670491",8
"523","-31.396376577268","-64.243339916684",9
"523","-31.39665216668","-64.250870674534",10
"528","-31.417722205595","-64.242118626508",1
"528","-31.412210205621","-64.24162510005",2
"528","-31.411734070825","-64.24638870326",3
"528","-31.41100434092","-64.246700007148",4
"528","-31.409997617658","-64.247091777302",5
"528","-31.408039079678","-64.248154267348",6
"528","-31.407528299301","-64.249335109867",7
"528","-31.406651238553","-64.25238276986",8
"528","-31.405737541429","-64.255001276411",9
"528","-31.401423328611","-64.252729445375",10
"528","-31.398108266762","-64.259617358125",11
"528","-31.394905394801","-64.257964958495",12
"528","-31.394662012234","-64.258656456752",13
"528","-31.39460004599","-64.259566674326",14
"528","-31.394595043405","-64.259640156907",15
"528","-31.394752539278","-64.260460068443",16
"528","-31.395541760721","-64.26456871597",17
"528","-31.395784448506","-64.265209763925",18
"528","-31.396228611319","-64.265421658437",19
"528","-31.396755193376","-64.265260725896",20
"528","-31.401726916218","-64.260526029152",21
"528","-31.406768848159","-64.255905180853",22
"528","-31.407428145964","-64.255443840899",23
"528","-31.408379548063","-64.254878838657",24
"528","-31.410101917356","-64.253855973164",25
"528","-31.411726738696","-64.253347462458",26
"528","-31.412054546434","-64.248059719482",27
"528","-31.418958240865","-64.248124092497",28
"528","-31.417722205595","-64.242118626508",29
"529","-31.407338008138","-64.232697885998",1
"529","-31.404674173349","-64.23217567769",2
"529","-31.405397585453","-64.227919011987",3
"529","-31.401095555489","-64.226645542389",4
"529","-31.401544092919","-64.22530433493",5
"529","-31.402046034351","-64.225537210383",6
"529","-31.402174237961","-64.225086599268",7
"529","-31.405635669228","-64.226602047351",8
"529","-31.412305203658","-64.205919381737",9
"529","-31.412727222576","-64.206048755002",10
"529","-31.412448272111","-64.2068314847",11
"529","-31.412694350098","-64.206884976991",12
"529","-31.410055265562","-64.215329032479",13
"529","-31.407356035764","-64.223965283992",14
"529","-31.413321559201","-64.225429770117",15
"529","-31.416805469194","-64.207957860591",16
"529","-31.417081292006","-64.208022385503",17
"529","-31.416898173034","-64.20890215006",18
"529","-31.4171129445","-64.208957567059",19
"529","-31.413811777977","-64.225449560902",20
"529","-31.418747658229","-64.22678175535",21
"529","-31.418628633051","-64.227371841333",22
"529","-31.413690671948","-64.22609235169",23
"529","-31.411686857878","-64.236889622054",24
"529","-31.412201049204","-64.238610297111",25
"529","-31.412512366832","-64.240718513397",26
"529","-31.419086421368","-64.241153031257",27
"529","-31.420111859088","-64.239136010079",28
"529","-31.431361181757","-64.242353319802",29
"529","-31.431430985141","-64.242750957283",30
"529","-31.431812042042","-64.242783814339",31
"529","-31.431789155788","-64.243167370248",32
"529","-31.420748174181","-64.240120380807",33
"529","-31.419814300192","-64.241965740609",34
"529","-31.418660678309","-64.24200865595",35
"529","-31.417722205595","-64.242118626508",36
"529","-31.412210205621","-64.24162510005",37
"529","-31.411734070825","-64.24638870326",38
"529","-31.41100434092","-64.246700007148",39
"529","-31.411150344584","-64.244216113962",40
"529","-31.41138612464","-64.241431981001",41
"529","-31.406752823497","-64.240176707186",42
"529","-31.407053857947","-64.239312883981",43
"529","-31.411468533064","-64.240670233643",44
"529","-31.411508592965","-64.238572594293",45
"529","-31.411050767668","-64.236855980516",46
"529","-31.41317505818","-64.225955483083",47
"529","-31.407223260782","-64.2245607344",48
"529","-31.406361363443","-64.227406558165",49
"529","-31.406122709195","-64.229172792801",50
"529","-31.406909636372","-64.229436990389",51
"529","-31.40650558586","-64.231263574727",52
"529","-31.40751227505","-64.231490221389",53
"529","-31.407437213313","-64.232010397304",54
"529","-31.407338008138","-64.232697885998",55
"415","-31.379502370779","-64.206834166928",1
"415","-31.380061105069","-64.206925362035",2
"415","-31.381132766455","-64.206195801183",3
"415","-31.382282269992","-64.20644792883",4
"415","-31.384063278582","-64.206857217162",5
"415","-31.384697315786","-64.206836555771",6
"415","-31.385577987219","-64.205333277153",7
"415","-31.386531921785","-64.204098219437",8
"415","-31.387487248659","-64.203419819626",9
"415","-31.387199773745","-64.202781852021",10
"415","-31.384570215309","-64.204544566258",11
"415","-31.38411039816","-64.203499510571",12
"415","-31.382714475103","-64.20439201562",13
"415","-31.382139155278","-64.204546242639",14
"415","-31.381318245069","-64.205112188741",15
"415","-31.379575647596","-64.206329911633",16
"415","-31.379561908198","-64.206501573011",17
"415","-31.379550458697","-64.206630319044",18
"415","-31.379534429394","-64.206683963224",19
"415","-31.379520689989","-64.206737607404",20
"415","-31.379502370779","-64.206834166928",21
"416","-31.456880543438","-64.148610534627",1
"416","-31.443973008719","-64.148786988604",2
"416","-31.443973008719","-64.149130311358",3
"416","-31.441794494704","-64.149151769031",4
"416","-31.442233862953","-64.148078885425",5
"416","-31.456884021015","-64.147780468334",6
"416","-31.456747893091","-64.148043970752",7
"416","-31.456750199015","-64.148377856539",8
"416","-31.456880543438","-64.148610534627",9
"411","-31.394165754897","-64.193289011402",1
"411","-31.394623662498","-64.193336993871",2
"411","-31.394944196538","-64.193347722707",3
"411","-31.395228097202","-64.193401366886",4
"411","-31.396436954935","-64.193573028264",5
"411","-31.39705053586","-64.193594485936",6
"411","-31.39773737542","-64.193573028264",7
"411","-31.399074408686","-64.193143874822",8
"411","-31.399926070631","-64.192768365559",9
"411","-31.400924245226","-64.192070991215",10
"411","-31.401839992398","-64.191164404553",11
"411","-31.400466368289","-64.19062796275",12
"411","-31.401858307251","-64.186014563244",13
"411","-31.400777724849","-64.185521036785",14
"411","-31.401327175083","-64.183740049999",15
"411","-31.402444380638","-64.184126288098",16
"411","-31.402902247926","-64.183160692852",17
"411","-31.403924822649","-64.183269608127",18
"411","-31.404011714349","-64.182431767601",19
"411","-31.404061311036","-64.181407599847",20
"411","-31.402316177398","-64.180843264264",21
"411","-31.402004825941","-64.181744486493",22
"411","-31.400905930191","-64.181336790722",23
"411","-31.401876494009","-64.177840188078",24
"411","-31.399733760544","-64.177002340954",25
"411","-31.396977272676","-64.185628325146",26
"411","-31.394633603003","-64.1847134056",27
"411","-31.39326754834","-64.18919772249",28
"411","-31.394028382092","-64.18952289263",29
"411","-31.392920328318","-64.190431051208",30
"411","-31.392634017648","-64.191348735382",31
"411","-31.392448803346","-64.191942383557",32
"411","-31.392169251364","-64.192838400287",33
"411","-31.392901918142","-64.192967146325",34
"411","-31.394165754897","-64.193289011402",35
"298","-31.342705410716","-64.240415687784",1
"298","-31.346975562445","-64.240377872867",2
"298","-31.347122166743","-64.235914677066",3
"298","-31.349944254943","-64.236644237918",4
"298","-31.350732225486","-64.234627216739",5
"298","-31.350448190353","-64.233597248477",6
"298","-31.353682475162","-64.234198063297",7
"298","-31.353132746213","-64.232867687625",8
"298","-31.352692960741","-64.230807751102",9
"298","-31.352619662962","-64.229434460086",10
"298","-31.352509716187","-64.228061169071",11
"298","-31.352656311858","-64.225915401858",12
"298","-31.353059448777","-64.222954243106",13
"298","-31.353517556814","-64.221688240451",14
"298","-31.353988288285","-64.217799156484",15
"298","-31.352236338922","-64.217368958619",16
"298","-31.352093337032","-64.211059880804",17
"298","-31.347588983228","-64.211445596691",18
"298","-31.347620569539","-64.212478959624",19
"298","-31.346167785131","-64.212525269637",20
"298","-31.346156089963","-64.214951683921",21
"298","-31.341433862014","-64.215055862288",22
"298","-31.341367776531","-64.225443333072",23
"298","-31.342613980067","-64.22582957117",24
"298","-31.342613980067","-64.22582957117",25
"298","-31.342705410716","-64.240415687784",26
"299","-31.37829329531","-64.255667988706",1
"299","-31.393813164738","-64.265930120405",2
"299","-31.394165755165","-64.265908662731",3
"299","-31.394467974477","-64.265774552281",4
"299","-31.394774771875","-64.265506331379",5
"299","-31.39487989515","-64.265231875752",6
"299","-31.394880089886","-64.265081017894",7
"299","-31.394738139135","-64.264576762601",8
"299","-31.394564134964","-64.263451759272",9
"299","-31.394216125118","-64.261477653436",10
"299","-31.393941379592","-64.25958937829",11
"299","-31.39398717057","-64.258559410029",12
"299","-31.394220704205","-64.25760454362",13
"299","-31.396043162418","-64.252529804165",14
"299","-31.396107268346","-64.251483742637",15
"299","-31.394184903653","-64.250472592633",16
"299","-31.393629431993","-64.25202680986",17
"299","-31.389101147401","-64.249874417236",18
"299","-31.388214270208","-64.25221707751",19
"299","-31.38368363802","-64.250072900711",20
"299","-31.382616585384","-64.251038495947",21
"299","-31.381563913616","-64.251772784285",22
"299","-31.379392455717","-64.253227178503",23
"299","-31.375792657477","-64.253940646106",24
"299","-31.37829329531","-64.255667988706",25
"296","-31.308424451157","-64.240517347747",1
"296","-31.308424451157","-64.27862617343",2
"296","-31.33067815426","-64.263047903473",3
"296","-31.331961156332","-64.261524408749",4
"296","-31.333963521043","-64.261384933879",5
"296","-31.334640442872","-64.259421255874",6
"296","-31.335537293444","-64.257328831836",7
"296","-31.335994271922","-64.256523868125",8
"296","-31.33651600221","-64.255649317483",9
"296","-31.336639409632","-64.25437519295",10
"296","-31.337809923703","-64.253748859519",11
"296","-31.338001749852","-64.253565454071",12
"296","-31.338904059686","-64.251628391545",13
"296","-31.339073280086","-64.25102170469",14
"296","-31.337588163316","-64.245688457934",15
"296","-31.342371182623","-64.249308932486",16
"296","-31.343351489845","-64.246462854913",17
"296","-31.343321671506","-64.24041373958",18
"296","-31.342705410716","-64.240415687784",19
"296","-31.342714674564","-64.238562149362",20
"296","-31.339883306658","-64.238596886087",21
"296","-31.339860120334","-64.240376668849",22
"296","-31.335154714937","-64.240331888842",23
"296","-31.330420996382","-64.240364735986",24
"296","-31.330384557373","-64.240364988829",25
"296","-31.308424451157","-64.240517347747",26
"297","-31.342714674564","-64.238562149362",1
"297","-31.342613980067","-64.22582957117",2
"297","-31.341367776531","-64.225443333072",3
"297","-31.341433862014","-64.215055862288",4
"297","-31.3365266107","-64.215216518236",5
"297","-31.336592715826","-64.225447304909",6
"297","-31.339759835106","-64.225813207323",7
"297","-31.33964287806","-64.232510244999",8
"297","-31.336721847665","-64.231697097433",9
"297","-31.336763094557","-64.24034568637",10
"297","-31.339860120334","-64.240376668849",11
"297","-31.339883306658","-64.238596886087",12
"297","-31.342714674564","-64.238562149362",13
"294","-31.375792657477","-64.253940646106",1
"294","-31.375792657477","-64.253940646106",2
"295","-31.30846570053","-64.225614994446",1
"295","-31.329033136732","-64.215090006271",2
"295","-31.330257291163","-64.217901361389",3
"295","-31.330708287706","-64.220921328705",4
"295","-31.331452539746","-64.224027126709",5
"295","-31.331709139449","-64.226001232544",6
"295","-31.332075709238","-64.227288692872",7
"295","-31.331675870492","-64.227301344284",8
"295","-31.330719393885","-64.227331608215",9
"295","-31.330646078985","-64.231494396606",10
"295","-31.332882157749","-64.231494396606",11
"295","-31.333844277546","-64.235736188787",12
"295","-31.336005307778","-64.240325986426",13
"295","-31.308424451157","-64.240517347747",14
"295","-31.30846570053","-64.225614994446",15
"292","-31.363229987983","-64.252737023409",1
"292","-31.363229987983","-64.252737023409",2
