"sid","lat","lon","seq"
"387","-31.42716601768","-64.233437505101",7
"388","-31.402891605593","-64.238380541205",1
"388","-31.404545973445","-64.239150610331",2
"388","-31.405388428663","-64.236446943638",3
"388","-31.407311395935","-64.237326708195",4
"388","-31.40760441606","-64.236039247868",5
"388","-31.407769239478","-64.23282059705",6
"388","-31.410113363418","-64.233378496526",7
"388","-31.409802037829","-64.235159483315",8
"388","-31.410085893554","-64.235245314",9
"388","-31.409856977714","-64.236597147344",10
"388","-31.410818420491","-64.236843910575",11
"388","-31.411463955113","-64.239118423821",12
"388","-31.409577699633","-64.238581982018",13
"388","-31.409376252632","-64.239526119592",14
"388","-31.408735282025","-64.239354458214",15
"388","-31.408607087377","-64.240084019066",16
"388","-31.406867285565","-64.23961195028",17
"388","-31.406574263139","-64.240835037591",18
"388","-31.411592145856","-64.242208328607",19
"388","-31.411482268086","-64.244160976769",20
"388","-31.40930299907","-64.24356016195",21
"388","-31.409211432037","-64.243924942376",22
"388","-31.405988215541","-64.243066635491",23
"388","-31.404687909365","-64.246006336571",24
"388","-31.400429738396","-64.243833747271",25
"388","-31.400177905031","-64.243705001238",26
"388","-31.400507577664","-64.242782321337",27
"388","-31.402891605593","-64.238380541205",28
"389","-31.41710876011","-64.243769374254",1
"389","-31.415294689389","-64.234794467786",2
"389","-31.414989136746","-64.234698143366",3
"389","-31.414421454107","-64.237809505824",4
"389","-31.410818420491","-64.236843910575",5
"389","-31.411463955113","-64.239118423821",6
"389","-31.409577699633","-64.238581982018",7
"389","-31.409376252632","-64.239526119592",8
"389","-31.408735282025","-64.239354458214",9
"389","-31.408607087377","-64.240084019066",10
"389","-31.406867285565","-64.23961195028",11
"389","-31.406574263139","-64.240835037591",12
"389","-31.411592145856","-64.242208328607",13
"389","-31.411482268086","-64.244160976769",14
"389","-31.40930299907","-64.24356016195",15
"389","-31.409211432037","-64.243924942376",16
"389","-31.405988215541","-64.243066635491",17
"389","-31.404687909365","-64.246006336571",18
"389","-31.400429738396","-64.243833747271",19
"389","-31.396727694785","-64.253483402268",20
"389","-31.400198240213","-64.255125997545",21
"389","-31.40137754155","-64.252781596545",22
"389","-31.405791339351","-64.255034652125",23
"389","-31.406102678246","-64.253103461634",24
"389","-31.406212562316","-64.251172271144",25
"389","-31.408025630883","-64.247653212915",26
"389","-31.413830877388","-64.245679107074",27
"389","-31.414288689119","-64.245636191732",28
"389","-31.415497301353","-64.2447349695",29
"389","-31.41710876011","-64.243769374254",30
"32","-31.411481658107","-64.177947237018",1
"32","-31.414621423397","-64.179298201095",2
"32","-31.412764167101","-64.185423284175",3
"32","-31.409605169353","-64.184087544083",4
"32","-31.41028733874","-64.181818395254",5
"32","-31.411601302038","-64.182370930312",6
"32","-31.412109485","-64.180611401197",7
"32","-31.41083405054","-64.180087725584",8
"32","-31.411481658107","-64.177947237018",9
"31","-31.4110379208","-64.177756912874",1
"31","-31.409087816388","-64.176920500853",2
"31","-31.408862045742","-64.176827964642",3
"31","-31.40874157728","-64.177223590472",4
"31","-31.408528110218","-64.177135077574",5
"31","-31.408417084262","-64.177521315673",6
"31","-31.408167561531","-64.177414027312",7
"31","-31.408085150209","-64.177687612633",8
"31","-31.407718876786","-64.177537408924",9
"31","-31.40728392524","-64.178945568656",10
"31","-31.406894756359","-64.180278626536",11
"31","-31.406542213743","-64.181453434083",12
"31","-31.407618151065","-64.181914954778",13
"31","-31.407540317694","-64.182188540095",14
"31","-31.409493984096","-64.183017623371",15
"31","-31.409902760636","-64.181662827128",16
"31","-31.408831427602","-64.181190758353",17
"31","-31.409339625566","-64.179474144575",18
"31","-31.410407681953","-64.179912666173",19
"31","-31.4110379208","-64.177756912874",20
"30","-31.410407681953","-64.179912666173",1
"30","-31.4110379208","-64.177756912874",2
"30","-31.411481658107","-64.177947237018",3
"30","-31.41083405054","-64.180087725584",4
"30","-31.410407681953","-64.179912666173",5
"35","-31.421498928882","-64.182167082421",1
"35","-31.421662928765","-64.181586902291",2
"35","-31.418635500034","-64.180294810163",3
"35","-31.416954253466","-64.179602755053",4
"35","-31.415163103028","-64.178857236506",5
"35","-31.41588185624","-64.176437883962",6
"35","-31.415640687812","-64.176490035852",7
"35","-31.415480477163","-64.176423263348",8
"35","-31.414792279155","-64.178707032796",9
"35","-31.40925263692","-64.17642179072",10
"35","-31.409087816388","-64.176920500853",11
"35","-31.414316157464","-64.179163008331",12
"35","-31.415478988876","-64.179677992462",13
"35","-31.41819831","-64.180836706753",14
"35","-31.421498928882","-64.182167082421",15
"383","-31.41710876011","-64.243769374254",1
"383","-31.417969414241","-64.248232570057",2
"383","-31.42044146198","-64.248205747938",3
"383","-31.419617453307","-64.243785467482",4
"383","-31.417868699807","-64.235551085812",5
"383","-31.416792879756","-64.235266771685",6
"383","-31.415294689389","-64.234794467786",7
"383","-31.41710876011","-64.243769374254",8
"438","-31.465553464425","-64.216968856535",1
"438","-31.468756331431","-64.217805705742",2
"438","-31.468371993176","-64.220037303646",3
"438","-31.468097464885","-64.22111018725",4
"438","-31.468280483835","-64.221110187249",5
"438","-31.470449231153","-64.221796832757",6
"438","-31.470737478596","-64.22031625338",7
"438","-31.471684571087","-64.220552287773",8
"438","-31.475089603145","-64.203383492881",9
"438","-31.474338209152","-64.203750930505",10
"438","-31.473411681872","-64.204721906842",11
"438","-31.471867583025","-64.205531917291",12
"438","-31.470357723843","-64.205108128268",13
"438","-31.469511276982","-64.205089352806",14
"438","-31.468939349094","-64.205177865705",15
"438","-31.467692105236","-64.205747509132",16
"438","-31.467562099016","-64.206429652952",17
"438","-31.465553464425","-64.216968856535",18
"439","-31.494304755982","-64.167415937573",1
"439","-31.494484663876","-64.149369952675",2
"439","-31.483797046378","-64.149504377658",3
"439","-31.473085175217","-64.149794310017",4
"439","-31.472870138951","-64.15958437292",5
"439","-31.472343984303","-64.160287111682",6
"439","-31.472367225353","-64.16721438573",7
"439","-31.485574241852","-64.167443505318",8
"439","-31.494304755982","-64.167415937573",9
"436","-31.47094622867","-64.189880557135",1
"436","-31.470659697627","-64.193054280954",2
"436","-31.47302055","-64.193676553444",3
"436","-31.47295192141","-64.194690428452",4
"436","-31.473340816083","-64.194845996575",5
"436","-31.471556462518","-64.20365437098",6
"436","-31.469158969815","-64.202495656686",7
"436","-31.468454351506","-64.202012859063",8
"436","-31.468188974405","-64.20153006144",9
"436","-31.467461471251","-64.200382075982",10
"436","-31.467374536533","-64.200151406007",11
"436","-31.467365385506","-64.199824176507",12
"436","-31.467773744935","-64.195683306473",13
"436","-31.46831971735","-64.190750356907",14
"436","-31.468395800282","-64.190062932963",15
"436","-31.468530555897","-64.189842993022",16
"436","-31.468665311319","-64.18970888377",17
"436","-31.469239670491","-64.189767250361",18
"436","-31.47094622867","-64.189880557135",19
"437","-31.475509446157","-64.186166368203",1
"437","-31.474023093577","-64.1859987673",2
"437","-31.473906426195","-64.188536137028",3
"437","-31.470979971789","-64.188355050759",4
"437","-31.47094622867","-64.189880557135",5
"437","-31.470659697627","-64.193054280954",6
"437","-31.47302055","-64.193676553444",7
"437","-31.47295192141","-64.194690428452",8
"437","-31.473149502863","-64.194769466162",9
"437","-31.473340816083","-64.194845996575",10
"437","-31.471899886303","-64.201959089252",11
"437","-31.475234938799","-64.202624402719",12
"437","-31.480640298011","-64.203052215056",13
"437","-31.480177091774","-64.196292377786",14
"437","-31.481122945032","-64.196398995595",15
"437","-31.48124646567","-64.192469559388",16
"437","-31.480089025144","-64.192359588818",17
"437","-31.480212547148","-64.188837848382",18
"437","-31.475500295925","-64.188569627481",19
"437","-31.475509446157","-64.188269220071",20
"437","-31.475509446157","-64.186166368203",21
"434","-31.475511762138","-64.14719817686",1
"434","-31.467265296093","-64.14703699915",2
"434","-31.467246994015","-64.147970407887",3
"434","-31.462698816867","-64.147970407888",4
"434","-31.462690202039","-64.141114679703",5
"434","-31.467246994015","-64.141103952809",6
"434","-31.467283598166","-64.143657415791",7
"434","-31.475521125337","-64.143743594731",8
"434","-31.475538245468","-64.146956430415",9
"434","-31.475537905588","-64.14720325363",10
"434","-31.475537905588","-64.14720325363",11
"434","-31.475511762138","-64.14719817686",12
"435","-31.460177501585","-64.144109556336",1
"435","-31.460118062772","-64.141109317241",2
"435","-31.462690202039","-64.141114679703",3
"435","-31.46270796835","-64.147863119527",4
"435","-31.462698816867","-64.147970407888",5
"435","-31.462559112998","-64.147924820091",6
"435","-31.46242427194","-64.147873848363",7
"435","-31.462314453744","-64.147852390691",8
"435","-31.462098044471","-64.147774365913",9
"435","-31.46215611241","-64.147605187079",10
"435","-31.461915406799","-64.14723996627",11
"435","-31.460731416148","-64.146720958825",12
"435","-31.460477456782","-64.146358860607",13
"435","-31.460450706863","-64.145331013151",14
"435","-31.460477185315","-64.144369148716",15
"435","-31.460403414217","-64.144159082506",16
"435","-31.460177501585","-64.144109556336",17
"432","-31.473551847966","-64.149236410544",1
"432","-31.473515246266","-64.147777288839",2
"432","-31.481640392535","-64.147725178305",3
"432","-31.481622173287","-64.149150579855",4
"432","-31.481622173287","-64.149150579855",5
"432","-31.478740355718","-64.149181229827",6
"432","-31.476383794119","-64.149206292664",7
"432","-31.473551847966","-64.149236410544",8
"433","-31.523518111273","-64.146103590409",1
"433","-31.52340836479","-64.14902183382",2
"433","-31.484184035774","-64.149493902606",3
"433","-31.473085175217","-64.149794310017",4
"433","-31.472870138951","-64.15958437292",5
"433","-31.472343984303","-64.160287111682",6
"433","-31.472367225353","-64.16721438573",7
"433","-31.485265256283","-64.167444167193",8
"433","-31.493507557562","-64.167426510706",9
"433","-31.501310043521","-64.167323023531",10
"433","-31.510212418083","-64.167640474492",11
"433","-31.514590116171","-64.167799199972",12
"433","-31.518967609182","-64.167786264075",13
"433","-31.523353491501","-64.167153566765",14
"433","-31.523402469688","-64.170193324538",15
"433","-31.51925445514","-64.170592192065",16
"433","-31.508967596398","-64.170653438616",17
"433","-31.498533237787","-64.17054302379",18
"433","-31.472353864243","-64.170193448107",19
"433","-31.47203946475","-64.185803114473",20
"433","-31.474023093577","-64.1859987673",21
"433","-31.473906426195","-64.188536137028",22
"433","-31.471565041232","-64.18839397995",23
"433","-31.470979971789","-64.188355050759",24
"433","-31.47094622867","-64.189880557135",25
"433","-31.469932261597","-64.189837632201",26
"433","-31.468665311319","-64.18970888377",27
"433","-31.468484801316","-64.189842993022",28
"433","-31.468395800282","-64.190062932963",29
"433","-31.467735303509","-64.196073113227",30
"433","-31.46736978211","-64.199779593911",31
"433","-31.467374536533","-64.200151406007",32
"433","-31.467461471251","-64.200382075982",33
"433","-31.467669261148","-64.200709963383",34
"433","-31.468188974405","-64.20153006144",35
"433","-31.468454351506","-64.202012859063",36
"433","-31.469158969815","-64.202495656686",37
"433","-31.471556462518","-64.20365437098",38
"433","-31.471899886303","-64.201959089252",39
"433","-31.475234938799","-64.202624402719",40
"433","-31.475089603145","-64.203383492881",41
"433","-31.474338209152","-64.203750930505",42
"433","-31.473411681872","-64.204721906842",43
"433","-31.471867583025","-64.205531917291",44
"433","-31.470357723843","-64.205108128268",45
"433","-31.469511276982","-64.205089352806",46
"433","-31.468939349094","-64.205177865705",47
"433","-31.467692105236","-64.205747509132",48
"433","-31.465553464425","-64.216968856535",49
"433","-31.464768896251","-64.216781517533",50
"433","-31.465353910979","-64.212716967429",51
"433","-31.465845158643","-64.208886056821",52
"433","-31.466311295541","-64.206340640466",53
"433","-31.466546936869","-64.205900758188",54
"433","-31.466798592001","-64.20553597776",55
"433","-31.467073124101","-64.20526775686",56
"433","-31.468374863073","-64.204289875653",57
"433","-31.469145835918","-64.20441706456",58
"433","-31.469370052017","-64.204113542898",59
"433","-31.469389502645","-64.203587051369",60
"433","-31.468274243687","-64.203060559839",61
"433","-31.467398047383","-64.201964661435",62
"433","-31.466832980118","-64.200911678375",63
"433","-31.466792949245","-64.200288627321",64
"433","-31.466807824867","-64.199815779971",65
"433","-31.467503993106","-64.193732610125",66
"433","-31.46775971105","-64.191713110997",67
"433","-31.468015106241","-64.189696155267",68
"433","-31.468188974405","-64.189288459496",69
"433","-31.468490955186","-64.188945136742",70
"433","-31.468761478807","-64.188829131202",71
"433","-31.469056594595","-64.188716478423",72
"433","-31.469701976304","-64.188677923115",73
"433","-31.470090636369","-64.188625283316",74
"433","-31.470310254391","-64.188539452628",75
"433","-31.47034948904","-64.188437543094",76
"433","-31.470378883882","-64.188361191814",77
"433","-31.470365240604","-64.187944322874",78
"433","-31.470266788373","-64.187763660831",79
"433","-31.469701728192","-64.187530942038",80
"433","-31.469148430309","-64.18728602047",81
"433","-31.46860656778","-64.185923251133",82
"433","-31.468599377475","-64.183807195375",83
"433","-31.46924189939","-64.17437407343",84
"433","-31.469327163848","-64.171975623104",85
"433","-31.469485634823","-64.171175769352",86
"433","-31.470042594867","-64.168923824714",87
"433","-31.470175469909","-64.168771399138",88
"433","-31.470973726752","-64.169009109912",89
"433","-31.471148304316","-64.168979270337",90
"433","-31.471279273021","-64.168688250658",91
"433","-31.471259255981","-64.168316764709",92
"433","-31.47116524733","-64.168192544904",93
"433","-31.470617850594","-64.16803446221",94
"433","-31.470406526145","-64.167843354818",95
"433","-31.46920870899","-64.164174243145",96
"433","-31.468068485244","-64.159925473803",97
"433","-31.466511091594","-64.156483785518",98
"433","-31.464958653563","-64.154203324874",99
"433","-31.464230845327","-64.153188781014",100
"433","-31.463470015269","-64.152200711846",101
"433","-31.462545147311","-64.150724653666",102
"433","-31.461671746178","-64.149330748195",103
"433","-31.461584806085","-64.148976696606",104
"433","-31.462030756141","-64.147970407887",105
"433","-31.462098044471","-64.147774365913",106
"433","-31.462698816867","-64.147970407888",107
"433","-31.467246994015","-64.147970407887",108
"433","-31.467265296093","-64.14703699915",109
"433","-31.469874182273","-64.147087988463",110
"433","-31.473337032282","-64.147155670247",111
"433","-31.475537905588","-64.14720325363",112
"433","-31.475537132986","-64.147764321914",113
"433","-31.473515246266","-64.147777288839",114
"433","-31.473551847966","-64.149236410544",115
"433","-31.481622173287","-64.149150579855",116
"433","-31.481640392535","-64.147725178305",117
"433","-31.482665225766","-64.147712915819",118
"433","-31.484623205158","-64.147712915817",119
"433","-31.484610552697","-64.146125387281",120
"433","-31.523518111273","-64.146103590409",121
"430","-31.479078540419","-64.147755831169",1
"430","-31.482665225766","-64.147712915819",2
"430","-31.484623205158","-64.147712915817",3
"430","-31.484604906474","-64.145416944901",4
"430","-31.484586607788","-64.143678873459",5
"430","-31.482646926699","-64.143700331128",6
"430","-31.482738421994","-64.127821653772",7
"430","-31.479115139943","-64.127671450066",8
"430","-31.479115139943","-64.127671450066",9
"430","-31.479115139943","-64.127671450066",10
"430","-31.479078540419","-64.147755831169",11
"431","-31.479115139943","-64.127671450066",1
"431","-31.479115139943","-64.127671450066",2
"579","-31.352450161905","-64.267796602618",1
"579","-31.352989676967","-64.267791552338",2
"579","-31.352766258741","-64.268113103254",3
"579","-31.352175294234","-64.27046808277",4
"579","-31.35205618466","-64.271433678016",5
"579","-31.352138645149","-64.272538748128",6
"579","-31.35236770169","-64.273676004751",7
"579","-31.352294403655","-64.274158802386",8
"579","-31.351460634518","-64.27698048627",9
"579","-31.351286549919","-64.277913895007",10
"579","-31.350214548182","-64.279297914858",11
"579","-31.349710611519","-64.279651966441",12
"579","-31.348382038284","-64.2802635101",13
"579","-31.347933067914","-64.281132545821",14
"579","-31.346989306883","-64.28701194798",15
"579","-31.346439538811","-64.287526932109",16
"579","-31.346182979278","-64.288235035285",17
"579","-31.346439538811","-64.289157715188",18
"579","-31.345871441761","-64.291003074995",19
"579","-31.345248363632","-64.291239109384",20
"579","-31.344240434391","-64.291518059122",21
"579","-31.343379104482","-64.291947212564",22
"579","-31.342756009845","-64.29201158558",23
"579","-31.341839686705","-64.291775551188",24
"579","-31.340840884317","-64.292043772089",25
"579","-31.340098648152","-64.292515840868",26
"579","-31.338669139779","-64.292848434789",27
"579","-31.338174304898","-64.293341961247",28
"579","-31.338009359359","-64.293577995639",29
"579","-31.337716122132","-64.294307556491",30
"579","-31.337560339483","-64.294886913639",31
"579","-31.337166299868","-64.295970526081",32
"579","-31.336064669214","-64.298096862536",33
"579","-31.335952097653","-64.298320141178",34
"579","-31.335258390442","-64.29915860082",35
"579","-31.334488618267","-64.29983451749",36
"579","-31.334013923541","-64.30025133167",37
"579","-31.333042530483","-64.301592436175",38
"579","-31.331997813551","-64.302300539359",39
"579","-31.331320610289","-64.302989536584",40
"579","-31.331228014708","-64.303083744395",41
"579","-31.330599533926","-64.303957216837",42
"579","-31.330110901389","-64.304698330585",43
"579","-31.329999989232","-64.304896917685",44
"579","-31.329017403949","-64.305394471909",45
"579","-31.32795582536","-64.305604941796",46
"579","-31.327502860495","-64.305639410561",47
"579","-31.3266365837","-64.305690851549",48
"579","-31.324519501152","-64.306924667699",49
"579","-31.324165365156","-64.307477419171",50
"579","-31.323792563071","-64.308075358783",51
"579","-31.323144746731","-64.309349384653",52
"579","-31.322856045413","-64.309302300638",53
"579","-31.323263020536","-64.308384352106",54
"579","-31.323514396634","-64.307922517338",55
"579","-31.323677645141","-64.307579521931",56
"579","-31.323734644601","-64.307476646051",57
"579","-31.324262881513","-64.306711286732",58
"579","-31.326203716516","-64.305521525435",59
"579","-31.326393717003","-64.305405050937",60
"579","-31.327515749389","-64.305377650354",61
"579","-31.327974628296","-64.305362135593",62
"579","-31.328950655926","-64.305147558872",63
"579","-31.329793789017","-64.304761320767",64
"579","-31.329917275595","-64.304526400949",65
"579","-31.330100896081","-64.304223355036",66
"579","-31.33044569447","-64.303666832311",67
"579","-31.330714811643","-64.303232461631",68
"579","-31.330799421539","-64.303140994781",69
"579","-31.331519068108","-64.3023630233",70
"579","-31.331791617712","-64.302068382922",71
"579","-31.332349303802","-64.301696905424",72
"579","-31.332854665237","-64.30136027974",73
"579","-31.333881044557","-64.300062090575",74
"579","-31.33509985546","-64.298924833951",75
"579","-31.335869622635","-64.297894865693",76
"579","-31.336850150273","-64.296060234731",77
"579","-31.336917925944","-64.295897565033",78
"579","-31.337491611424","-64.29424706143",79
"579","-31.337995613547","-64.293152720154",80
"579","-31.338655394063","-64.292594820679",81
"579","-31.339901633527","-64.29235878629",82
"579","-31.340708014973","-64.291843802156",83
"579","-31.341807614896","-64.291500479399",84
"579","-31.343402011958","-64.291564852421",85
"579","-31.344171711212","-64.291200071989",86
"579","-31.345656113419","-64.29068508786",87
"579","-31.346150908949","-64.289183050814",88
"579","-31.345821045552","-64.288110167206",89
"579","-31.346132583236","-64.28714457196",90
"579","-31.346773981101","-64.286693960844",91
"579","-31.34758030364","-64.281157881441",92
"579","-31.348111739715","-64.28002062482",93
"579","-31.349706029927","-64.27920523328",94
"579","-31.351025422079","-64.277703196226",95
"579","-31.351941655739","-64.274098307313",96
"579","-31.351721760475","-64.271072775544",97
"579","-31.352450161905","-64.267796602618",98
"578","-31.350727644554","-64.26771077193",1
"578","-31.352450161905","-64.267796602618",2
"578","-31.352989676967","-64.267791552338",3
"578","-31.35380616401","-64.266616430624",4
"578","-31.354804828731","-64.265500631675",5
"578","-31.355674949948","-64.264827828955",6
"578","-31.356454843772","-64.264320214425",7
"578","-31.357071982191","-64.263806300013",8
"578","-31.357150274807","-64.263741102561",9
"578","-31.357626686393","-64.262818422656",10
"578","-31.357846567849","-64.26180991207",11
"578","-31.357773274087","-64.260865774495",12
"578","-31.35748009847","-64.2603615192",13
"578","-31.358872674511","-64.259256449085",14
"578","-31.359642247158","-64.259535398827",15
"578","-31.360228583995","-64.259535398827",16
"578","-31.360631688449","-64.259792890887",17
"578","-31.361584473924","-64.260179128987",18
"578","-31.36251892722","-64.260844316822",19
"578","-31.363746528219","-64.261402216297",20
"578","-31.365029079301","-64.261702623707",21
"578","-31.366238419108","-64.261663599815",22
"578","-31.367607161","-64.261513105191",23
"578","-31.368345308829","-64.26142367397",24
"578","-31.369004876442","-64.260758486134",25
"578","-31.369085140405","-64.260633179942",26
"578","-31.369737723574","-64.259614378635",27
"578","-31.37013620699","-64.258471757595",28
"578","-31.37013620699","-64.258471757595",29
"578","-31.370076663939","-64.256536689136",30
"578","-31.368867466903","-64.253725734089",31
"578","-31.368432335376","-64.25284060513",32
"578","-31.367110416764","-64.251265987907",33
"578","-31.366197101668","-64.250394430512",34
"578","-31.365867308588","-64.250372972832",35
"578","-31.365171074952","-64.249879446374",36
"578","-31.363485435319","-64.247604933131",37
"578","-31.36228873256","-64.244697995313",38
"578","-31.361080598197","-64.242916431759",39
"578","-31.360938596022","-64.243022233673",40
"578","-31.36074620644","-64.243329491992",41
"578","-31.360810336455","-64.243737187759",42
"578","-31.361709235581","-64.24584190119",43
"578","-31.362670053718","-64.247858639639",44
"578","-31.362853312658","-64.248243298905",45
"578","-31.363370920655","-64.249085512536",46
"578","-31.363833559018","-64.249723878282",47
"578","-31.363522079974","-64.249927726166",48
"578","-31.364475188305","-64.251077219065",49
"578","-31.365519192409","-64.252336349864",50
"578","-31.365986400661","-64.252094951051",51
"578","-31.366132975321","-64.252330985444",52
"578","-31.365619963013","-64.25258847751",53
"578","-31.365143591934","-64.254262175935",54
"578","-31.369330077872","-64.255912930194",55
"578","-31.369783526352","-64.257382780734",56
"578","-31.36978581649","-64.258412748996",57
"578","-31.369330077873","-64.25951781911",58
"578","-31.361932604665","-64.256595697772",59
"578","-31.357287701471","-64.257003393542",60
"578","-31.355235442353","-64.261423673999",61
"578","-31.353824488226","-64.261294927966",62
"578","-31.353769515559","-64.264449205767",63
"578","-31.350727644554","-64.26771077193",64
"339","-31.409325890524","-64.196715384116",1
"339","-31.408309491695","-64.196366696941",2
"339","-31.408515519644","-64.195663955556",3
"339","-31.408727698539","-64.194988023019",4
"339","-31.408114909853","-64.194752004491",5
"339","-31.407440736943","-64.194533404457",6
"339","-31.407076177927","-64.194413375604",7
"339","-31.406835236262","-64.194314804422",8
"339","-31.406478114936","-64.195602264749",9
"339","-31.406175934291","-64.195500340807",10
"339","-31.405438792575","-64.199207153663",11
"339","-31.408222502366","-64.200387325629",12
"339","-31.409325890524","-64.196715384116",13
"338","-31.455301837951","-64.218095269513",1
"338","-31.45602154823","-64.214563273807",2
"338","-31.459452271865","-64.215418424926",3
"338","-31.460341408257","-64.216565391179",4
"338","-31.460728939461","-64.217065301258",5
"338","-31.461173732341","-64.217804186685",6
"338","-31.461563240088","-64.218451235892",7
"338","-31.462280135807","-64.21962412866",8
"338","-31.462257256991","-64.219908442818",9
"338","-31.455301837951","-64.218095269513",10
"335","-31.405507470625","-64.227563467374",1
"335","-31.405800496388","-64.22764393365",2
"335","-31.406153041781","-64.227729764326",3
"335","-31.407547185622","-64.223247793062",4
"335","-31.408959622218","-64.218765821798",5
"335","-31.410408663923","-64.214157786712",6
"335","-31.411866839699","-64.20943173443",7
"335","-31.420775641194","-64.211775985107",8
"335","-31.421361596425","-64.209029403076",9
"335","-31.420935863692","-64.208927479134",10
"335","-31.420500973419","-64.211067881927",11
"335","-31.412017920979","-64.208922114716",12
"335","-31.412727541922","-64.206492033347",13
"335","-31.412301769999","-64.206341829643",14
"335","-31.411166368761","-64.209903803215",15
"335","-31.407586102309","-64.208374944076",16
"335","-31.409238902136","-64.203525510178",17
"335","-31.410172881407","-64.203933205948",18
"335","-31.410960346903","-64.201272454606",19
"335","-31.411413594124","-64.20144680081",20
"335","-31.411473111579","-64.201250996933",21
"335","-31.411662690022","-64.201322753335",22
"335","-31.411880574097","-64.200593858343",23
"335","-31.412544414178","-64.200829892736",24
"335","-31.412464690576","-64.201142964368",25
"335","-31.413299812965","-64.201460209236",26
"335","-31.413867502392","-64.199673858033",27
"335","-31.414957090217","-64.200081553803",28
"335","-31.415314949378","-64.198902479897",29
"335","-31.412587907256","-64.197871413575",30
"335","-31.411206428514","-64.19739398037",31
"335","-31.409765411201","-64.196868267403",32
"335","-31.408957333032","-64.199703362333",33
"335","-31.408556488125","-64.20120844052",34
"335","-31.408148634204","-64.202672670465",35
"335","-31.407375139779","-64.205449563156",36
"335","-31.406620047938","-64.208160367359",37
"335","-31.403767611346","-64.217081394544",38
"335","-31.404706223647","-64.217467632642",39
"335","-31.407453327659","-64.208852377286",40
"335","-31.411056490499","-64.210316863409",41
"335","-31.405507470625","-64.227563467374",42
"334","-31.45602154823","-64.214563273807",1
"334","-31.459452271865","-64.215418424926",2
"334","-31.459260083838","-64.215075102173",3
"334","-31.458922840915","-64.214078940848",4
"334","-31.45830956298","-64.212289582502",5
"334","-31.457606592256","-64.210130431494",6
"334","-31.457394237905","-64.209488060795",7
"334","-31.457187173619","-64.20909377607",8
"334","-31.457008709005","-64.208943572364",9
"334","-31.45544678863","-64.208460107594",10
"334","-31.455095913068","-64.208868470511",11
"334","-31.455402512175","-64.209163513502",12
"334","-31.454757280051","-64.212371435484",13
"334","-31.456372640052","-64.212827411016",14
"334","-31.456023369397","-64.214554336352",15
"334","-31.45602154823","-64.214563273807",16
"337","-31.405971014245","-64.207928589523",1
"337","-31.408098885428","-64.200880852094",2
"337","-31.405310593425","-64.199765053137",3
"337","-31.405438792575","-64.199207153663",4
"337","-31.408222502366","-64.200387325629",5
"337","-31.409325890524","-64.196715384116",6
"337","-31.409765411201","-64.196868267403",7
"337","-31.409234186625","-64.198732040466",8
"337","-31.408921135701","-64.199839275048",9
"337","-31.408446337769","-64.201603890208",10
"337","-31.406620047938","-64.208160367359",11
"337","-31.405971014245","-64.207928589523",12
"336","-31.409067456999","-64.218475586551",1
"336","-31.41057119327","-64.21857806717",2
"336","-31.409067456999","-64.218475586551",3
"331","-31.401986511458","-64.226098981253",1
"331","-31.405507470625","-64.227563467374",2
"331","-31.411056490499","-64.210316863409",3
"331","-31.407453327659","-64.208852377286",4
"331","-31.404706223647","-64.217467632642",5
"331","-31.401986511458","-64.226098981253",6
"330","-31.444438396362","-64.198401820412",1
"330","-31.44520412134","-64.204834428182",2
"330","-31.451343424778","-64.206551041924",3
"330","-31.451766731285","-64.204324808471",4
"330","-31.45128021725","-64.203551032362",5
"330","-31.45105427229","-64.20319167963",6
"330","-31.45085604789","-64.202876415602",7
"330","-31.45060306594","-64.201953357503",8
"330","-31.450341210397","-64.200980093829",9
"330","-31.450191334951","-64.200522777192",10
"330","-31.450093515351","-64.200363856308",11
"330","-31.44994077928","-64.200280037276",12
"330","-31.4472750085","-64.199405637137",13
"330","-31.445852851688","-64.198914792887",14
"330","-31.444438396362","-64.198401820412",15
"333","-31.450721046334","-64.216786351522",1
"333","-31.451471561003","-64.21310636075",2
"333","-31.456038587719","-64.21447965177",3
"333","-31.455301837951","-64.218095269513",4
"333","-31.450721046334","-64.216786351522",5
"332","-31.444646895842","-64.204678546094",1
"332","-31.443800528199","-64.197778445921",2
"332","-31.437580497228","-64.195742635012",3
"332","-31.437268579345","-64.197176381051",4
"332","-31.437071155941","-64.198083845064",5
"332","-31.436883498999","-64.199317661212",6
"332","-31.435871975846","-64.199113813326",7
"332","-31.435908592258","-64.198496905252",8
"332","-31.435542427484","-64.198223319933",9
"332","-31.435011486019","-64.198276964115",10
"332","-31.435423423623","-64.20114156334",11
"332","-31.434764322587","-64.201248851703",12
"332","-31.435460040212","-64.202289548801",13
"332","-31.435606506423","-64.202268091128",14
"332","-31.435990979136","-64.202353921816",15
"332","-31.435881129951","-64.202761617587",16
"332","-31.436270530651","-64.203446199859",17
"332","-31.437290851394","-64.2038666877",18
"332","-31.436888076001","-64.205840793535",19
"332","-31.437235927578","-64.206570354388",20
"332","-31.437913319048","-64.206656185076",21
"332","-31.438773782235","-64.207535949633",22
"332","-31.445181238356","-64.209316936419",23
"332","-31.445886031784","-64.215276804851",24
"332","-31.445929509121","-64.215504255606",25
"332","-31.450721046334","-64.216786351522",26
"332","-31.451471561003","-64.21310636075",27
"332","-31.456038587719","-64.21447965177",28
